system:index,FDate,IDate,Id,area,end_date,lat,lon,ratiocci,start_date,.geo
01410000000000009729,1.5334272E12,1.5323904E12,21890013,4.241655632728958E8,2018-08-05T00:00:00,44.1485667370192,-111.98912924384953,0.7971075391239187,2018-07-24T00:00:00,"{""type"":""MultiPolygon"",""coordinates"":[[[[-112.18070629680196,44.05833331608411],[-112.1728130426981,44.05416664876626],[-112.16121773350437,44.054166648401164],[-112.16911022350918,44.058333298522136],[-112.18070629680196,44.05833331608411]]],[[[-111.9389877784601,44.10833331419095],[-111.94479080430172,44.10833331746545],[-111.95059369964635,44.108333328040366],[-111.94270282138885,44.10416666510416],[-111.9369002869942,44.10416663092174],[-111.93109776683279,44.10416664801861],[-111.9389877784601,44.10833331419095]]],[[[-112.16911022350918,44.058333298522136],[-112.1517161171187,44.05833334915562],[-112.1438256017127,44.05416666607102],[-112.14962241463877,44.05416664764381],[-112.15542009337375,44.054166653524454],[-112.14752965135357,44.049999974732586],[-112.15332693473871,44.04999999231649],[-112.15912417956481,44.04999999890306],[-112.15123466400813,44.04583329714596],[-112.15703151356941,44.04583331539545],[-112.16282832454698,44.045833322671584],[-112.16862509687101,44.04583331899175],[-112.16073610826713,44.0416666987337],[-112.17232901174404,44.04166666546847],[-112.16444080436872,44.0374999788533],[-112.15655443175612,44.03333333080914],[-112.15075885721559,44.03333335146678],[-112.14496319316757,44.03333329851191],[-112.13916759278888,44.03333335992502],[-112.14705284452658,44.03750001274649],[-112.14125679795181,44.03750002301307],[-112.135460806853,44.03750000321378],[-112.1433466514335,44.04166662820059],[-112.13755041001077,44.041666663541385],[-112.13175398532242,44.04166664429171],[-112.13964104536653,44.04583333394538],[-112.13384422534666,44.04583332629492],[-112.14173247441278,44.04999998973516],[-112.13593525902407,44.049999993724775],[-112.12434071318265,44.049999968595664],[-112.11645373141803,44.04583334347227],[-112.12225052138176,44.0458333406034],[-112.1280473669941,44.045833307620725],[-112.12016121699806,44.04166667904578],[-112.12595757335251,44.04166667671455],[-112.1180727059332,44.03750000316437],[-112.12386876078567,44.037499993303236],[-112.11598522661369,44.033333337700206],[-112.1217807923216,44.033333358384674],[-112.11389854011212,44.029166658257225],[-112.10230804228553,44.029166642680096],[-112.08655028339238,44.020833310153755],[-112.08075590977504,44.02083330650849],[-112.07287990097167,44.01666665369646],[-112.06708599214278,44.0166666603546],[-112.05921203061658,44.0124999823469],[-112.05133990292539,44.00833334549529],[-112.04554681724086,44.0083333402917],[-112.03975360058874,44.00833334296437],[-112.03396044052772,44.00833331556257],[-112.02816729415012,44.00833333973968],[-112.02237411073467,44.00833335278488],[-112.01658098408483,44.00833333574129],[-112.0244506727361,44.012500018554874],[-112.0186571504968,44.012500012611625],[-112.02652811951118,44.01666665279034],[-112.0207341078873,44.016666676942386],[-112.01494015302839,44.01666667097257],[-112.02281209477803,44.020833353382535],[-112.0286064083265,44.02083333698752],[-112.03440082933234,44.02083335318589],[-112.04019521318902,44.02083335822519],[-112.04807006547756,44.02500001442078],[-112.04227517862242,44.02499998804901],[-112.05015136301843,44.02916666350554],[-112.0443560804872,44.02916664844113],[-112.05223350351375,44.03333336193093],[-112.04643791906251,44.03333333923476],[-112.04064229728037,44.0333333053695],[-112.03484668904683,44.03333332305098],[-112.0427245323867,44.037499994042236],[-112.03692852831674,44.03750002310927],[-112.0253365960822,44.03750000968962],[-112.03321485963852,44.041666638162035],[-112.02741847898002,44.041666637259226],[-112.03529812662151,44.04583334710319],[-112.02370439144757,44.045833313196965],[-112.01790768504895,44.04583334505605],[-112.0257877530498,44.05000001227342],[-112.01999050590042,44.0500000118296],[-112.01419322163224,44.050000000105854],[-112.02207421362556,44.05416664568027],[-112.0104789601982,44.05416667780833],[-112.00468129942642,44.05416663604769],[-111.9988836524552,44.05416664574603],[-112.00676475620163,44.05833333428414],[-112.00096671285228,44.058333355542125],[-111.99516872639006,44.05833334651431],[-112.00305060970926,44.06249996945527],[-111.99725213295149,44.06249999096654],[-111.99145371311442,44.06249998216987],[-111.9993365715611,44.06666664604665],[-111.99353766132253,44.06666666783098],[-111.98773880803817,44.0666666592852],[-111.9956224971706,44.070833320143564],[-111.98982324726467,44.07083332326758],[-111.99770827169098,44.07500000174224],[-111.99190862511126,44.07500001658658],[-111.98610894159998,44.07500002002142],[-111.98030922122766,44.075000012029655],[-111.98819476004664,44.07916662861828],[-111.98239464288142,44.079166632376705],[-111.9902814744571,44.08333334803197],[-111.98448096043725,44.083333363588636],[-111.97868050343276,44.08333334874957],[-111.97288000961254,44.08333332244804],[-111.98076726184681,44.08749999504563],[-111.97496627715859,44.08749999950454],[-111.98285486585081,44.09166668908816],[-111.97705357805494,44.09166668647889],[-111.97125225342302,44.091666672376384],[-111.97914176792352,44.0958333392787],[-111.9733400461906,44.09583333709087],[-111.98123075308011,44.09999997667171],[-111.9754286342084,44.099999986439705],[-111.96962647848028,44.09999998468361],[-111.97751816241363,44.10416666417696],[-111.9717156094489,44.104166674420476],[-111.96591301965292,44.104166673115934],[-111.97380529743519,44.10833332350902],[-111.96800264294767,44.10833334028559],[-111.96219961902302,44.10833333944892],[-111.95059369964635,44.108333328040366],[-111.95848627665742,44.11249998360464],[-111.95268292651673,44.112500015610685],[-111.94687963366039,44.11250001708555],[-111.9389877784601,44.10833331419095],[-111.93318486075727,44.108333343277856],[-111.92529521027707,44.104166653485976],[-111.9194926173978,44.104166647306805],[-111.92738190661458,44.10833336072836],[-111.91577598322239,44.108333341766325],[-111.89836716261438,44.10833330434985],[-111.88095826330914,44.10833333142904],[-111.87515527323697,44.10833333166102],[-111.86935234128505,44.1083333012873],[-111.86146725554279,44.10416667232013],[-111.86726977468642,44.10416666341905],[-111.8593858818365,44.100000007636176],[-111.86518800302615,44.100000010591586],[-111.85730539668332,44.095833309383984],[-111.86310711995974,44.0958333241488],[-111.86890890150457,44.095833308337724],[-111.861027175749,44.091666667194865],[-111.85522585033306,44.09166664067127],[-111.84362328790681,44.091666659406414],[-111.85150368836776,44.09583334579182],[-111.84570203842851,44.095833351621046],[-111.83990025919583,44.09583336447389],[-111.83409853847647,44.0958333467264],[-111.82829678247235,44.095833317168236],[-111.83617733063237,44.09999996625653],[-111.83037522699316,44.100000011419816],[-111.8245730376212,44.09999998179844],[-111.8324544659619,44.10416669112615],[-111.82665197227824,44.104166654519204],[-111.82084939992433,44.10416668781617],[-111.82873151380467,44.10833335014938],[-111.8229287309642,44.108333357706215],[-111.83081237015101,44.11249999992136],[-111.82500895073997,44.11249999399454],[-111.81920564042548,44.11250002036935],[-111.82709010997917,44.116666659479755],[-111.83497628075308,44.12083329181139],[-111.8428641095562,44.124999998841474],[-111.83705957378207,44.124999958970825],[-111.83125495912397,44.12499998900703],[-111.82545040300607,44.12499998833244],[-111.83333874345617,44.12916663390259],[-111.8275336948579,44.12916666410356],[-111.82172870483377,44.12916666357155],[-111.82961754431489,44.13333329887349],[-111.82381258197081,44.13333329822066],[-111.831703143667,44.13750001939181],[-111.82589730583544,44.13749998012003],[-111.82009148312011,44.1374999919019],[-111.82798292014482,44.141666627288664],[-111.82217669866714,44.141666651266874],[-111.830069381683,44.14583332138075],[-111.8242627613927,44.145833357600104],[-111.83215673417124,44.149999980397105],[-111.82054270391967,44.149999983581395],[-111.82843755982636,44.154166664999835],[-111.81682266082058,44.154166668827706],[-111.82471844352398,44.15833332692418],[-111.818910599033,44.158333294267194],[-111.82680762889632,44.1624999863445],[-111.82099938533058,44.162499966092454],[-111.828897756685,44.16666667312647],[-111.82308911399171,44.166666665330325],[-111.83098877663036,44.170833324046654],[-111.8251797347688,44.17083332875386],[-111.83308064548403,44.175000020817066],[-111.82727115386551,44.174999975008305],[-111.82146167722844,44.1749999801972],[-111.81565216509358,44.17499997330602],[-111.8098426680346,44.17500001739268],[-111.80403308510613,44.17499998629415],[-111.81983609100557,44.18333335253133],[-111.81402574461227,44.18333335873361],[-111.8219294404336,44.18749997818429],[-111.82774020129446,44.1875000102762],[-111.83564592467582,44.191666675783274],[-111.82983479998066,44.19166666852388],[-111.82402363962814,44.19166664914892],[-111.83193019816173,44.19583330879156],[-111.83774162823468,44.19583332213373],[-111.8456506418131,44.20000001486222],[-111.83402668544957,44.200000019409515],[-111.84193629607651,44.20416668051027],[-111.83612392216791,44.20416664860959],[-111.84403487739264,44.20833332255463],[-111.8382220097088,44.20833332241997],[-111.84613430985299,44.2125000090004],[-111.83450792751668,44.212499984774546],[-111.8424210642738,44.21666666468049],[-111.83660745539825,44.21666665948504],[-111.84452193769776,44.22083335164436],[-111.83870778421408,44.22083331523495],[-111.84662361235681,44.2250000194373],[-111.84080915316444,44.22499997725076],[-111.84872618266496,44.22916664901308],[-111.84291137418766,44.229166683092394],[-111.85874969200164,44.23749999151851],[-111.86667148961949,44.24166664644493],[-111.86085540861964,44.24166670039944],[-111.86877850301303,44.245833303020305],[-111.87459504912749,44.24583334979489],[-111.89204451246873,44.2458333349458],[-111.88411981169239,44.24166664507677],[-111.88993584860039,44.24166666867779],[-111.8820124953458,44.23749998942034],[-111.88782813243097,44.23750002633943],[-111.87990598143557,44.23333331370778],[-111.89153655729487,44.23333330101756],[-111.89735181585063,44.23333330804284],[-111.88943019107357,44.22916667609432],[-111.89524499923876,44.229166633261386],[-111.90105982159596,44.229166641438056],[-111.91690653034865,44.23750002283986],[-111.92272218675728,44.237500012357266],[-111.92853790052847,44.23749997085065],[-111.93646454890433,44.24166666104552],[-111.94439300169881,44.245833316933215],[-111.9385765120305,44.24583334627961],[-111.93276007954105,44.24583334459449],[-111.95655238065793,44.258333308087394],[-111.95073534616526,44.25833333919254],[-111.94491770105397,44.25833332704449],[-111.96078662723578,44.266666648222476],[-111.96660523660562,44.26666663401375],[-111.97454268059475,44.270833306458364],[-111.9824819819744,44.27500000552933],[-111.98830132896431,44.274999990701744],[-111.99994005496103,44.274999968997065],[-111.99199966780601,44.27083334747969],[-111.99781863398809,44.2708333033553],[-112.00363761332807,44.27083331031835],[-112.00945655476856,44.270833305283254],[-112.00151659795382,44.26666663636085],[-112.01897225541464,44.26666667072808],[-112.01103278006475,44.26250001748812],[-112.01685094113482,44.26249999699586],[-112.02266911523122,44.26250002763152],[-112.01473048267135,44.25833336441837],[-112.02054820647453,44.25833334570311],[-112.02636598657688,44.25833329599152],[-112.01842834200053,44.254166666917946],[-112.03006292818496,44.25416668415578],[-112.02212607501086,44.24999998226254],[-112.0279430698215,44.250000011028156],[-112.03375997552402,44.24999996485579],[-112.02582401563639,44.245833316378224],[-112.0316405733719,44.245833346857026],[-112.02370591072277,44.24166664435285],[-112.0295220694936,44.24166668838394],[-112.03533813918426,44.24166665752125],[-112.04115422179886,44.241666677854475],[-112.03322004016417,44.23749999134633],[-112.04485141282908,44.237499965135854],[-112.03691821823568,44.2333333132666],[-112.04273346513743,44.23333334878351],[-112.05436403298027,44.23333334626849],[-112.04643203043253,44.22916663985675],[-112.05224613457806,44.229166653717314],[-112.0580609625146,44.22916664825521],[-112.06387580322244,44.22916669404549],[-112.07550550694083,44.22916664921725],[-112.08713525317765,44.22916666439364],[-112.07920133339584,44.22499997531354],[-112.08501571618389,44.22499996857016],[-112.07708319441589,44.22083335194816],[-112.08871121915516,44.220833334475984],[-112.09452522077326,44.220833298686564],[-112.10615330449885,44.22083329898014],[-112.09822034917063,44.216666641477055],[-112.1098475592239,44.21666664529665],[-112.11566120436952,44.21666668317852],[-112.12147475945456,44.21666664652291],[-112.11354192746212,44.21250002973429],[-112.12516834833401,44.2125000153768],[-112.11723630680397,44.20833332647372],[-112.12304917265656,44.20833334873041],[-112.12886194839909,44.20833329650263],[-112.1346747363475,44.20833329566959],[-112.12674322869537,44.204166685465054],[-112.13255556772481,44.20416663500456],[-112.12462535439607,44.19999997186741],[-112.1304373469382,44.1999999975769],[-112.1420613093201,44.19999999532522],[-112.1478732790242,44.199999967386944],[-112.13994318975539,44.19583334481315],[-112.14575476194892,44.195833330097315],[-112.13782587216119,44.191666674043184],[-112.13201475266001,44.19166664495491],[-112.12620355117677,44.19166668644413],[-112.12039240502413,44.19166669729426],[-112.10877009053853,44.191666665337195],[-112.1008450395117,44.18750002259318],[-112.08922357914982,44.18749998288827],[-112.09714781775936,44.19166669398197],[-112.09133662348208,44.19166669098153],[-112.08341279523836,44.1875000181829],[-112.0776020671104,44.18750002280823],[-112.07179130064253,44.187500015852955],[-112.05435906230637,44.187500013079095],[-112.04273762153244,44.18750002622884],[-112.0369268657628,44.18749997432499],[-112.02900801195518,44.18333330500746],[-112.0231976805075,44.18333334272719],[-112.01528103607399,44.17916668013805],[-112.03271079302907,44.17916668764943],[-112.03852065083949,44.17916663951719],[-112.0306039788065,44.17499997488574],[-112.0364135837991,44.17499998351615],[-112.04222305681591,44.174999999559354],[-112.03430731682813,44.17083330875084],[-112.04011639200355,44.17083333761503],[-112.04592552345308,44.17083333582495],[-112.03801062119848,44.16666663799259],[-112.0438193548815,44.166666648987096],[-112.03590570099087,44.16249998283218],[-112.05333059531266,44.16250001930318],[-112.04541751307403,44.15833335161718],[-112.05122537571366,44.158333364908586],[-112.05703329453299,44.15833334760082],[-112.06284108124376,44.15833333782069],[-112.05492847669198,44.154166687638316],[-112.06073596004819,44.15416667147656],[-112.06654340538378,44.15416664380278],[-112.05863173204592,44.14999996792938],[-112.06443883100326,44.150000015775205],[-112.07024584092663,44.14999998924545],[-112.06233500450975,44.14583330684782],[-112.068141668141,44.145833355794764],[-112.07975492425753,44.14583333734956],[-112.0718445654956,44.14166667255375],[-112.07765079885148,44.14166662920377],[-112.08345704507803,44.14166663727981],[-112.07554757400918,44.13750002898934],[-112.09296504993489,44.1374999746241],[-112.08505600557116,44.133333321127694],[-112.09086147542354,44.133333312328986],[-112.10247225729742,44.133333342514064],[-112.0945637848422,44.12916668757422],[-112.11197880423286,44.12916664000705],[-112.09616446219495,44.12083329282645],[-112.10196867789283,44.12083335001291],[-112.107772804233,44.12083333306111],[-112.09986743761955,44.11666666105905],[-112.11147500380947,44.1166666842556],[-112.10357047286732,44.11250000651094],[-112.11517711822613,44.112499968929086],[-112.12098048136748,44.1124999864899],[-112.12678390005323,44.11249997369161],[-112.11887939464651,44.108333356464684],[-112.12468236587748,44.10833329315695],[-112.130485306739,44.108333363292154],[-112.12258177382114,44.10416663944536],[-112.12838426731213,44.10416665902981],[-112.13418681628154,44.10416664829983],[-112.13998937775658,44.104166689143],[-112.13208632255734,44.09999998318385],[-112.13788843676691,44.09999997345852],[-112.12998662544764,44.09583330147139],[-112.13578834353392,44.09583330390805],[-112.14159007414078,44.09583335793553],[-112.14739180901041,44.0958333189304],[-112.13949047527429,44.09166666492983],[-112.15109316545247,44.091666662792775],[-112.15689447805029,44.09166667640036],[-112.14899357091642,44.087499977640164],[-112.15479458161121,44.087499984224024],[-112.14689501149226,44.08333330075409],[-112.15269553237573,44.083333338504616],[-112.15849596344646,44.0833333024276],[-112.1505973729573,44.0791666575533],[-112.15639745940011,44.079166696215104],[-112.14850015419267,44.07500000427644],[-112.1600995398542,44.075000012609564],[-112.16589910205175,44.07499997839727],[-112.15800227406704,44.07083330469927],[-112.16960085868159,44.070833336283094],[-112.17540009277616,44.07083333553638],[-112.16750374211703,44.06666668007373],[-112.17330258076333,44.06666669122768],[-112.17910147449467,44.066666672247486],[-112.17120595775853,44.06250001216224],[-112.17700445611574,44.06250000504657],[-112.16911022350918,44.058333298522136]],[[-112.05899680819876,44.110416366437256],[-112.06294687711723,44.11249997185958],[-112.0708485571918,44.116666664534556],[-112.05899680819876,44.110416366437256]],[[-111.98888911445066,44.09791640295127],[-111.99283502471184,44.09999996652582],[-112.00072825095772,44.1041666776627],[-111.98888911445066,44.09791640295127]],[[-112.01764322117987,44.18958304658434],[-112.02160278495573,44.19166665680986],[-112.02952346123696,44.19583335490259],[-112.01764322117987,44.18958304658434]],[[-112.04061641507646,44.229166692345444],[-112.03268576960198,44.22500001575042],[-112.01682965157218,44.21666668031518],[-112.04061641507646,44.229166692345444]],[[-112.0010561053315,44.162500010674215],[-112.00896716301392,44.16666669116183],[-112.01160470601094,44.16805523543617],[-112.0010561053315,44.162500010674215]],[[-111.96343195700415,44.23750001790472],[-111.95550450356053,44.233333313631384],[-111.99515896167215,44.25416665949364],[-111.96343195700415,44.23750001790472]],[[-111.9660723683892,44.25416667815023],[-111.95814008145287,44.250000016415534],[-111.98194203149455,44.26250003430834],[-111.9660723683892,44.25416667815023]],[[-111.87584292880608,44.179166684694515],[-111.86003426793904,44.17083332230145],[-111.85213259321252,44.16666667902852],[-111.87584292880608,44.179166684694515]],[[-112.04619568654745,44.07916669784458],[-112.05199577761957,44.079166637684196],[-112.04410574978932,44.07500001873531],[-112.03830606063387,44.07499997396446],[-112.04619568654745,44.07916669784458]],[[-111.84078041811115,44.120833343715255],[-111.84658461393094,44.12083336493439],[-111.83869761626022,44.116666654376864],[-111.83289383384921,44.11666667226696],[-111.84078041811115,44.120833343715255]],[[-111.83145682179575,44.18333334804822],[-111.85517651414413,44.195833346833474],[-111.84726821150745,44.19166669824339],[-111.83936156553328,44.18749997507659],[-111.83145682179575,44.18333334804822]],[[-111.97846375918112,44.12916666153902],[-111.98426878438242,44.129166652819556],[-111.99007377250283,44.12916663250377],[-111.98217439811954,44.125000009667254],[-111.97056510585584,44.12499999096697],[-111.97846375918112,44.12916666153902]],[[-112.03088500436755,44.08333330827701],[-112.03877638894402,44.08750000531168],[-112.04457725415942,44.08749996300727],[-112.05037813270319,44.08749997217441],[-112.04248593611366,44.08333334063975],[-112.03668541656951,44.083333308224745],[-112.03088500436755,44.08333330827701]],[[-112.02232336168859,44.112500011801515],[-112.01442623523509,44.108333295852084],[-112.02022917201961,44.108333362666826],[-112.02603211454168,44.10833333618348],[-112.01813596657392,44.10416665939489],[-112.02393851212224,44.104166645013],[-112.016043608005,44.10000000299281],[-112.0218457566292,44.1000000006677],[-112.0276478678906,44.099999986917645],[-112.0197537969668,44.09583334046946],[-112.02555551138724,44.09583333874186],[-112.01766282078088,44.09166662662115],[-112.00977178348883,44.087499989354136],[-112.0039708390273,44.08750000719532],[-111.9981699513714,44.087499994643935],[-111.99236902667164,44.08749997065557],[-112.00025884009754,44.091666634071466],[-111.99445756929023,44.09166668481973],[-112.00234857483231,44.09583332094869],[-111.99074519460608,44.09583329021397],[-112.00653085749266,44.104166634816764],[-112.00072825095772,44.1041666776627],[-111.99492579517968,44.104166671083654],[-112.00282030836874,44.10833333536134],[-111.99701821485668,44.10833333379461],[-112.00491325590116,44.11249995804467],[-112.01651993386128,44.11249997611802],[-112.02232336168859,44.112500011801515]]]]}"
